2143,127
2143,122
2143,127
2143,112
2143,113
2143,117
2143,116
2143,124
2143,122
2143,127
2143,115
2143,120
2143,127
1598,114
1598,111
1598,114
1598,117
1598,121
1598,120
1598,124
2143,124
2143,129
2143,114
2143,114
2143,114
2143,115
2143,119
2143,120
2143,118
2143,122
2143,127
2143,124
2143,129
2143,117
2143,117
2143,117
2143,117
2143,122
2143,123
2143,125
2143,130
1598,114
1598,111
1598,114
1598,117
1598,121
1598,120
1598,124
2143,124
2143,129
2143,114
2143,114
2143,115
2143,120
2143,118
2143,127
2143,124
2143,129
2143,117
2143,117
2143,123
2143,130
1598,111
1598,111
1598,116
1598,119
2143,122
2143,127
2143,112
2143,112
2143,117
2143,117
2143,113
2143,121
2143,122
2143,127
2143,112
2143,117
2143,117
2143,121
2143,124
1598,111
1598,111
1598,116
1598,119
2143,122
2143,127
2143,112
2143,117
2143,113
2143,122
2143,127
2143,112
2143,112
2143,117
2143,124
2143,123
2143,123
2143,111
2143,126
2143,111
2143,126
2143,129
1950,119
1950,119
1950,112
1950,120
1950,120
1950,126
1950,129
1950,112
1950,120
1950,120
1950,112
1950,117
1950,120
1950,129
1950,129
1950,112
1950,112
2143,127
2143,130
2143,130
2143,115
2143,115
2143,127
2143,127
2143,130
2143,130
2143,127
2143,130
2143,115
2143,115
2143,127
2143,130
2143,129
2143,129
2143,129
2143,129
2143,129
2143,129
2143,114
2143,114
1995,112
1995,113
1995,113
1995,115
1995,115
1995,114
1995,119
1995,117
1995,122
1995,126
1995,129
1995,126
1995,127
1995,129
1995,130
1995,113
1995,115
1995,118
1995,120
1995,116
1995,118
1995,129
1995,121
1995,125
1598,111
1598,116
1598,123
1598,128
1995,119
1995,124
1995,126
1598,111
1598,116
1598,123
1598,128
1995,119
1995,124
1995,126
1560,119
1461,130
1461,130
1598,116
1598,120
1598,129
1598,122
1598,128
1598,129
1560,115
1560,113
1560,112
1560,114
1560,111
1560,114
1997,121
1997,114
1997,124
1997,112
1997,114
1560,115
1461,114
1598,114
1598,119
1598,122
1461,113
1461,117
1598,126
1598,129
1598,128
1598,120
1598,124
1598,116
1598,118
1968,130
1598,114
1598,113
1598,113
1598,114
1968,129
1968,112
1968,112
1968,120
1968,120
1968,118
1968,118
1968,112
1968,120
1968,118
1598,112
1598,111
1968,112
1968,112
1968,125
1968,125
1968,121
1968,121
1968,125
1422,112
1968,115
1968,117
1968,130
1968,120
1968,122
1968,129
1968,126
1968,117
1968,115
1968,117
1968,124
1968,115
1968,129
1598,112
1598,114
1968,125
1968,126
1968,125
1968,126
1968,114
1968,115
1968,124
1968,115
1598,111
1968,124
1968,125
1968,124
1968,125
1968,113
1968,114
1968,123
1968,114
1968,115
1968,118
1968,118
1597,113
1597,123
1597,113
1597,123
1597,113
1597,117
1597,127
1598,114
1598,111
1998,119
1998,119
1998,124
1998,120
1998,120
1998,124
1995,123
1995,124
1598,119
1598,119
1598,119
1598,111
1598,112
1598,122
1598,115
1598,115
1956,129
1598,114
1956,118
1956,118
1956,118
1598,129
1956,118
1956,118
1956,124
1598,114
1956,124
1598,116
1598,116
1598,114
1598,124
1598,114
1598,114
1598,114
1598,114
1598,114
1598,114
1598,124
1598,119
1598,119
1956,129
1956,129
1956,129
1968,116
1968,121
1968,113
1968,127
1968,126
1968,119
1968,119
1968,121
1968,116
1968,130
1968,129
1968,122
1968,120
1968,127
1968,127
1968,127
1968,118
1968,118
1968,118
1968,130
1968,130
1968,127
1968,127
1968,111
1968,111
1968,120
1968,120
1968,117
1968,117
1968,122
1968,116
1968,125
1968,119
1968,129
1968,122
1968,117
1968,117
1968,112
1968,112
1968,125
1968,125
1968,129
1968,120
1968,117
1968,117
1968,113
1968,111
1968,111
1968,130
1968,130
1968,124
1968,124
1968,115
1968,113
1968,113
1968,112
1968,112
1968,111
1968,121
1968,120
1968,130
1968,113
1968,113
1968,124
1968,124
1968,121
1968,121
1968,111
1968,111
1968,120
1968,120
1968,112
1968,112
1968,121
1968,121
1968,118
1968,118
1968,119
1968,119
1968,119
1968,119
1968,119
1968,119
1968,119
1968,125
1968,125
1968,125
1968,125
1968,125
1968,124
1968,124
1968,124
1968,124
1968,124
1968,130
1968,130
1968,130
1968,130
1968,123
1968,129
1968,129
1968,129
1968,129
1968,125
1968,123
1968,125
1968,125
1968,125
1598,111
1598,111
1598,111
1598,116
1598,116
1598,116
1598,112
1598,112
1598,112
1598,119
1598,119
1598,119
1968,120
1968,121
1968,121
1968,120
1968,120
1968,119
1968,119
1968,120
1968,125
1968,125
1968,122
1968,114
1968,124
1968,124
1969,113
1969,113
1969,113
1969,113
1969,113
1969,113
1969,116
1969,127
1969,116
1969,127
1969,112
1969,112
1969,111
1969,111
1969,111
1696,120
1969,116
1969,111
1969,120
1969,114
1969,114
1969,114
1969,114
1969,111
1969,120
1969,116
1969,111
1969,120
1969,119
1969,129
1969,116
1969,127
1969,117
1969,124
1968,132
1968,132
1968,134
1968,137
1968,131
1968,132
1968,134
2967,137
2967,141
2967,143
2967,139
2967,143
2967,146
2967,139
2967,142
2967,134
2967,137
2967,134
2967,137
2967,149
2967,149
1968,132
1968,133
1968,134
1968,138
2967,138
2967,140
2967,143
2967,138
2967,140
2967,144
1968,133
2967,132
2967,135
2967,138
2967,133
2967,135
2967,138
2967,138
2967,141
2967,141
2967,138
2967,142
2967,142
2967,149
1968,131
1968,131
1968,133
1968,140
1968,132
1968,138
1968,136
1968,139
1968,144
1968,138
1968,140
1968,146
1968,132
1968,133
1968,136
2967,150
1995,134
1995,133
1995,136
1995,135
1995,138
2993,137
2993,139
2993,144
2993,146
2993,149
1995,132
2993,131
2993,139
2993,145
1995,133
2993,135
2993,138
2993,145
1995,134
1995,132
1995,138
1995,137
1995,143
2993,144
1995,131
1995,136
2993,134
2993,142
2993,147
2993,139
2993,145
2993,150
1995,148
1995,144
1995,149
1995,134
1995,133
1995,139
2993,134
2993,139
2993,144
2993,143
2993,148
2993,138
1995,132
1995,132
1995,136
1995,134
1995,141
1995,139
1995,146
2993,139
2993,144
2993,149
2993,149
2993,149
2993,143
2993,147
2993,147
2993,132
2993,137
2993,134
2993,139
2993,132
2993,137
2993,142
1995,132
1995,133
1995,132
1995,137
1995,134
1995,133
1995,138
1995,139
1995,145
1995,136
1995,142
1995,135
2993,149
1995,136
1995,142
1995,139
1995,145
1995,135
2993,149
1995,139
1995,141
1995,146
1995,148
1956,139
1956,147
2184,149
2184,149
1956,134
1956,150
1560,137
1560,139
1997,139
1997,143
1560,144
1560,137
1997,139
1560,139
1560,137
1997,143
1560,139
1560,137
1560,133
1560,144
1560,144
1560,139
1560,135
1956,144
1598,144
1598,137
1598,137
1598,144
1598,145
1997,149
1997,149
1997,144
1997,147
1997,132
1997,134
1997,139
1997,137
1997,132
1997,143
1997,134
1997,149
1997,132
1997,137
1997,144
1997,139
1997,139
1997,139
1997,149
1997,134
1997,135
1997,134
1997,135
1997,134
1997,135
1997,134
1997,135
1997,137
1997,134
1997,131
1997,141
1997,138
1997,134
1997,137
1997,134
1997,131
1997,141
1997,138
1997,134
1997,144
1997,134
1997,139
1997,149
1997,144
1997,139
1997,139
1997,139
1997,149
1597,139
1597,133
1597,134
1995,139
1999,139
1999,134
1999,134
1999,137
2993,144
1999,144
1999,139
2993,149
2199,149
1582,135
1995,139
1995,139
1995,139
1999,139
1999,139
1999,134
1999,149
1499,136
2191,139
2191,136
2191,144
2191,136
2191,144
2143,134
2143,140
2143,133
2143,133
2143,134
2143,140
2143,133
2143,133
2143,132
2143,132
2143,132
2143,132
2143,134
2143,134
2143,134
2143,134
2143,132
2143,132
2143,132
2143,132
2987,142
2143,132
2987,149
1950,137
1950,137
1950,137
1950,137
2987,140
2987,143
2987,136
2987,144
2987,144
2143,131
2143,143
2143,143
2143,131
2143,143
2143,143
2143,143
2143,143
2987,141
2987,148
2987,141
2987,148
2987,146
2987,146
1995,131
1995,132
1995,133
1995,148
1995,149
1995,131
1995,148
1995,149
1995,131
1560,132
2268,139
1461,133
1461,133
1598,133
1598,133
1598,139
1598,143
1598,135
1598,139
1995,149
1995,148
1560,137
1560,139
1560,144
1997,143
1997,139
1560,137
1997,147
1560,139
1560,133
1997,139
1560,144
1560,135
1997,143
1997,139
1995,148
1598,145
1968,137
1968,132
1968,139
1968,139
1968,136
1968,135
1968,139
1968,141
1968,144
1984,131
1968,149
1968,131
1968,139
1968,138
1968,137
1968,144
1968,144
1968,134
1968,134
2157,139
2157,139
1597,146
1998,148
1998,148
1998,148
1998,145
1998,145
1998,141
1997,139
1598,137
1956,136
1956,136
1956,147
1956,149
1598,132
1598,134
1956,137
1956,137
1956,137
1956,137
1968,137
1968,137
1968,146
1968,146
1968,144
1968,144
1968,136
1968,136
1968,136
1968,137
1968,132
1968,140
1968,140
1968,141
1968,138
1968,138
1968,139
1968,141
1968,139
1968,141
1968,141
1968,141
1968,149
1968,147
1968,149
1968,149
1968,149
1968,149
1968,149
1968,149
1968,149
1968,133
1968,131
1968,133
1968,136
1968,134
1968,136
1968,136
1968,134
1968,136
1968,149
1968,149
2400,149
1969,149
1969,138
1969,139
1969,138
1969,139
2400,137
2400,149
2400,137
2400,149
1969,136
1969,133
1969,144
1969,149
1969,149
2967,164
2967,166
2967,169
2967,159
2967,161
2967,164
2967,164
2967,167
2967,167
2967,153
2967,159
2967,159
2967,155
2967,155
2967,157
2967,161
2967,158
2967,168
2993,151
2993,151
2993,155
2993,157
2993,153
2993,159
2993,154
2993,159
2993,154
2993,153
2993,152
2993,159
2993,156
2993,157
2993,156
2993,159
2993,157
2993,156
2993,158
2993,157
2993,159
2993,157
2993,159
2993,163
2993,165
2184,159
1956,151
1997,155
1997,155
1598,152
1598,152
1997,152
1997,152
1997,152
1995,166
1995,166
1995,162
1995,164
1995,162
1995,168
1995,162
1995,162
1995,166
1995,162
1995,162
1995,162
1995,166
1995,159
1995,159
1995,163
2199,159
1995,156
1995,154
1995,170
2993,159
1999,153
2993,159
2993,155
2199,159
2199,159
1995,166
1995,154
1995,166
1995,154
1995,154
1995,154
1995,166
1995,166
2993,164
2987,158
2987,163
2987,151
2987,151
2987,161
2987,169
2987,169
2987,159
2987,159
2987,159
2987,169
2143,155
2143,156
2143,155
2143,156
2143,155
2987,157
2987,157
2987,155
2987,155
2143,163
2143,163
2143,163
2143,163
2143,163
2143,163
2143,163
2143,163
2143,166
2143,166
2143,166
2143,166
2143,166
2143,166
2143,166
2143,166
1995,153
1995,155
1995,160
1995,154
1995,156
1995,161
1995,153
1995,155
1995,160
1995,154
1995,156
1995,161
2268,152
2268,154
1995,153
1995,158
1995,162
1995,152
1997,155
1997,151
1997,155
1997,163
1997,151
1997,159
2967,164
1995,156
1598,152
1598,155
1968,151
2157,152
2157,152
2157,152
1597,156
1597,156
1597,157
1597,164
1998,158
1998,158
1998,158
1998,159
1998,159
1956,161
1956,161
1956,161
1956,161
1956,161
1968,152
1968,167
1968,167
1968,164
1968,164
1968,167
1968,166
1968,169
1968,169
1968,164
1968,158
1968,164
1968,164
1968,155
1968,164
1968,161
1968,167
1968,164
1968,158
1968,164
1968,160
1968,157
1968,163
1968,157
1968,157
1968,163
1968,158
1968,163
1968,160
1968,157
1968,163
1968,161
1968,168
1968,157
1968,157
1968,163
1968,153
1968,169
1968,153
1968,157
1968,169
1968,161
1968,169
1968,169
1968,153
1968,157
1968,167
1968,159
1968,166
2967,172
4134,190
4134,189
2967,190
2993,173
2993,174
2987,184
2987,184
2987,184
1995,181
1995,183
1995,183
1995,181
1995,181
2199,174
2199,174
2199,174
2199,174
2993,182
2993,182
2993,185
2987,189
2987,187
2987,187
2987,174
2987,179
2987,174
2987,174
2987,179
2987,174
2967,179
2967,179
3956,176
2157,177
2157,184
2157,184
2157,189
2157,189
2755,190
2967,176
2967,176
2967,180
2967,174
2967,174
1968,182
1968,178
1968,179
1968,177
1968,176
1968,173
1968,171
1968,175
1968,176
1968,173
1968,171
1968,171
1968,176
1968,173
4134,194
4134,194
4134,193
4134,193
4134,196
2967,199
3956,210
2497,197
2497,225
2993,203
4367,219
4367,219
2776,222
2987,199
4134,215
2157,194
2157,194
2157,194
2157,205
2157,196
2755,194
2755,194
1498,205
2776,231
2776,235
2776,240
3200,245
3200,238
2987,261
2987,261
2987,261
2987,261
2143,99
2143,99
2143,94
2143,94
2143,100
2143,94
2143,100
2143,104
2143,106
2143,104
2143,106
2143,103
2143,103
2143,120
2143,126
2993,164
2967,48
2967,50
2400,48
2400,48
2400,48
2400,48
1395,38
1395,40
1499,46
1499,49
1998,49
1998,45
1998,44
1998,49
1998,50
647,12
647,13
1499,49
1580,26
1999,37
1991,49
1991,49
1991,48
1991,48
1991,49
1499,49
1998,44
1798,22
1395,40
1395,40
1969,46
1969,46
1969,49
1969,49
1969,49
1998,54
1998,56
1991,53
1991,53
1991,52
1991,52
1991,54
1991,57
2996,65
2996,65
1499,52
1997,77
2996,84
2996,78
2996,84
2996,78
875,90
875,88
1580,88
1580,88
999,84
875,99
875,99
999,97
999,97
999,98
999,97
999,97
999,98
1199,99
998,95
998,97
1199,100
1199,98
1199,100
1199,100
1199,100
875,99
1242,99
875,99
875,95
998,97
998,98
998,99
998,99
998,99
998,99
998,99
998,99
999,99
999,99
998,93
998,99
1193,99
1193,100
898,99
1198,99
1198,99
998,95
998,97
1199,99
1199,99
1199,97
1199,95
1199,99
899,94
898,99
999,95
999,98
999,98
999,98
999,95
999,100
999,96
999,96
999,96
999,97
898,98
898,99
999,96
999,97
898,98
898,99
999,99
999,99
898,97
898,99
999,94
999,93
898,96
898,97
998,99
998,99
998,99
998,95
998,97
998,99
999,99
999,98
999,100
999,100
999,96
999,96
999,96
999,97
999,96
999,96
999,102
999,102
999,103
999,102
999,102
999,103
1395,110
999,104
999,107
999,108
999,104
999,107
999,108
1395,105
1395,108
1395,109
1395,109
1395,109
999,104
999,107
999,108
999,104
999,107
999,108
1395,107
1395,110
1199,103
1199,110
1199,108
1199,109
1199,108
1199,109
1199,110
1199,110
1199,105
1199,105
1199,105
1199,107
898,109
898,109
1199,105
1199,105
1199,107
1199,105
1199,105
1242,110
1242,105
875,105
998,102
1084,101
1084,101
998,104
998,104
999,105
999,109
999,108
999,110
999,105
999,109
999,108
999,110
1318,106
998,108
998,104
998,110
998,101
998,101
1248,106
1248,106
998,101
1248,106
1248,106
1248,109
998,102
1248,109
998,102
998,107
1248,109
1580,101
1580,101
1580,101
998,105
998,105
998,105
998,102
1496,110
1496,105
1499,105
1499,109
1499,107
1198,108
1198,109
1198,109
1499,109
898,107
898,104
1198,109
1199,104
1199,108
1199,104
1199,107
1199,106
1199,104
1199,107
1199,103
1199,110
